TimeOfDay;DayOfYear;BaseTemperature;BaseHumidity;ActualTemperature;ActualHumidity;PrecipChange;PrecipIntensity;PrecipTemperature;PrecipDuration;CloudCover;Fogginess;WindSpeed;WindDirection;Raining;Thundering;Snowing;GRPT;GWPT;GAPT;CRPT;CWPT;CAPT;GRTPT;GWTPT;CRTPT;CWTPT;TPBT;TPT;TPET;AvgAge;AvgAgeNonzero;MaxAge;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008179999;0.0004559999;0.084212;0.0003299998;0.096338;7.698593;0.06744602;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00083;0.0004499999;0.08421601;0.0003299998;0.09634001;7.698593;0.06761601;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00083;0.0004479999;0.084218;0.0003279998;0.096338;7.698591;0.06766601;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00083;0.0004239999;0.053956;0.0002519999;0.066018;5.072632;0.05233201;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008459999;0.0004359999;0.053958;0.0002519999;0.06610399;5.072637;0.05262;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008439999;0.00044;0.05396;0.0002519999;0.066152;5.07264;0.05268;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008279998;0.000444;0.053968;0.0002499999;0.062844;5.072639;0.052618;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.0004499999;0.053968;0.0002499999;0.06282999;5.072639;0.052432;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000838;0.0004499999;0.05397;0.0002499999;0.06285398;5.072641;0.052696;1.169;1.659568;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000838;0.000472;0.08168401;0.0003259999;0.06284998;5.072643;0.05275401;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008560001;0.000472;0.081686;0.0003259999;0.09063998;7.911386;0.068418;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00086;0.0004639999;0.081684;0.0003259999;0.09065598;7.911388;0.08092802;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000846;0.0004619999;0.081684;0.0003239998;0.09063997;7.911388;0.08076601;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000844;0.0004299999;0.05500599;0.0002499999;0.09066398;7.911386;0.08076601;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000846;0.0004379999;0.05500799;0.0002519999;0.063942;5.156547;0.06517;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008479999;0.0004339999;0.05500999;0.0002519999;0.064008;5.156549;0.06534601;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008479998;0.0004419999;0.05501199;0.0002519999;0.064068;5.156549;0.065586;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008419999;0.0004399999;0.05502399;0.0002519999;0.064044;5.156551;0.06551;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008239999;0.0004439998;0.055026;0.0002519999;0.06404399;5.156549;0.065294;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000822;0.0004419998;0.055026;0.0002519999;0.06404199;5.156551;0.06531;1.269;1.724185;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00082;0.0004679998;0.081998;0.0003199999;0.09107199;7.838257;0.080352;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000806;0.0004719998;0.08199999;0.0003199999;0.09110199;7.838257;0.080086;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000812;0.0004799998;0.08199999;0.0003199999;0.091096;7.838255;0.080056;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000808;0.0004799998;0.08199401;0.0003199999;0.091074;7.838255;0.080018;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008040001;0.0004479999;0.055094;0.0002519999;0.064116;5.520587;0.06428;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008040001;0.0004399999;0.05508799;0.0002519999;0.06412201;5.520587;0.064482;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007880002;0.0004379999;0.055086;0.0002539999;0.064132;5.520585;0.064396;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007820002;0.0004399999;0.05508399;0.0002539999;0.06414001;5.520585;0.06441;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007780002;0.0004499999;0.05508199;0.0002559999;0.06419601;5.520587;0.064602;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007660002;0.0004399999;0.055088;0.0002559999;0.064112;5.520586;0.064316;1.369;1.795174;6;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007680001;0.0004619999;0.082784;0.0003239998;0.064102;5.520581;0.06432001;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007700002;0.0004559999;0.08277399;0.0003239998;0.09186201;7.934381;0.08203001;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00076;0.0004519999;0.08277399;0.0003259999;0.091826;7.934381;0.08201399;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007599999;0.0004539999;0.08277199;0.0003259998;0.091834;7.934381;0.082098;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007679999;0.0004319999;0.05506;0.0002499999;0.09185801;7.934381;0.08204999;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007559999;0.0004319999;0.05506;0.0002499999;0.064092;5.09564;0.066358;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000746;0.0004299999;0.05506;0.0002499999;0.064106;5.095638;0.0538;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000754;0.0004319999;0.055064;0.0002499999;0.06409799;5.095638;0.053784;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000748;0.0004379998;0.055064;0.0002479999;0.06410199;5.095641;0.053788;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007380001;0.0004379998;0.05506199;0.0002459999;0.064082;5.095641;0.053828;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007440001;0.0004439999;0.05506199;0.0002479999;0.0641;5.095639;0.053748;1.469;1.870623;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007400002;0.0004639999;0.08246799;0.0003399999;0.091522;8.025999;0.068862;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007360001;0.0004619999;0.08245399;0.0003399998;0.091544;8.025999;0.06893799;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007420001;0.0004599999;0.082458;0.0003419998;0.091548;8.025998;0.0691;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007440001;0.0004659999;0.082458;0.0003419999;0.09157801;8.025999;0.069324;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007520001;0.0004399999;0.05548399;0.0002719999;0.064582;5.344291;0.054314;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007620001;0.0004399999;0.05548399;0.0002719999;0.064554;5.344289;0.054472;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000766;0.0004359999;0.05548399;0.0002719999;0.06455399;5.344291;0.054556;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000782;0.0004399999;0.05549;0.0002739999;0.06456599;5.344291;0.05461201;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000786;0.0004379999;0.05549;0.0002739999;0.06471399;5.344295;0.055196;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007800001;0.000446;0.055492;0.0002739999;0.06470199;5.344295;0.054988;1.569;1.940151;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007820002;0.000474;0.082796;0.0003479999;0.06470998;5.344297;0.054988;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007880002;0.000476;0.082798;0.0003479999;0.09232998;8.247583;0.070342;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007960002;0.000472;0.082808;0.0003459998;0.09232599;8.247581;0.07016601;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007980002;0.000472;0.08280199;0.0003459999;0.09233598;8.247581;0.07013401;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0007960001;0.000442;0.055104;0.0002759999;0.09237998;8.247581;0.070362;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008;0.000444;0.055104;0.0002759999;0.06468201;5.833784;0.052676;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000808;0.00045;0.055104;0.0002739999;0.064766;5.833785;0.052952;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000818;0.000454;0.055106;0.0002759999;0.064764;5.833785;0.05265801;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008099999;0.0004519999;0.055104;0.0002759999;0.06478;5.833785;0.053192;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008099999;0.0004519999;0.055104;0.0002759999;0.064768;5.833782;0.05321201;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008159999;0.0004559999;0.055106;0.0002759999;0.064794;5.833785;0.06508201;1.669;2.017406;7;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008159999;0.0004859999;0.083112;0.0003599999;0.092884;9.024304;0.093614;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008340001;0.0004819999;0.083112;0.0003599999;0.092936;9.024304;0.09395201;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008400001;0.0004799999;0.08311599;0.0003599998;0.09300199;9.024304;0.093958;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000832;0.0004719999;0.08311401;0.0003579998;0.09295199;9.024307;0.093956;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008360001;0.0004459999;0.05570799;0.0002679999;0.06551799;6.093946;0.07860799;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008480001;0.0004439999;0.05571;0.0002679999;0.06552799;6.093943;0.07855599;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008480001;0.0004419999;0.05570599;0.0002679999;0.06554399;6.093943;0.07848;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008500001;0.0004379999;0.055708;0.0002679999;0.06549399;6.09394;0.078228;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.0004339999;0.055708;0.0002679999;0.06548199;6.093943;0.07800201;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008440001;0.0004299999;0.05570599;0.0002679999;0.06545199;6.093945;0.07782;1.769;2.099205;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000848;0.0004539999;0.084606;0.0003339998;0.06545599;6.093946;0.07773001;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000832;0.000446;0.08460001;0.0003319999;0.09440599;8.533505;0.09277001;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000832;0.0004499999;0.084598;0.0003319999;0.09425998;8.533501;0.09219801;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008339999;0.000442;0.084594;0.0003319999;0.09426799;8.533503;0.09221801;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008559999;0.000416;0.057292;0.0002559999;0.09428999;8.533503;0.09216001;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008559999;0.00042;0.05729;0.0002559999;0.06668;5.630219;0.07685801;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008459999;0.000414;0.05728199;0.0002599999;0.066696;5.630219;0.07709201;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000854;0.0004119999;0.05728;0.0002599999;0.06667999;5.630217;0.07705601;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008559999;0.000422;0.057292;0.0002599999;0.06661999;5.630217;0.07683201;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000852;0.000418;0.057292;0.0002599999;0.06678399;5.630217;0.07711202;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00084;0.0004099999;0.057296;0.0002599999;0.06675798;5.630217;0.07704401;1.869;2.174267;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00084;0.000434;0.084544;0.0003399999;0.09404399;8.784131;0.09232602;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000838;0.000436;0.084546;0.0003399999;0.09402399;8.784128;0.091984;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000842;0.000442;0.084546;0.0003399999;0.09402999;8.784131;0.09191401;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00085;0.00044;0.084544;0.0003399999;0.093994;8.784131;0.080024;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00085;0.000412;0.056534;0.0002559999;0.065988;5.59361;0.05151199;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00085;0.0004139999;0.056536;0.0002559999;0.06593201;5.593607;0.051232;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008559999;0.0004139999;0.056538;0.0002559999;0.065892;5.593605;0.051222;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008619999;0.0004199999;0.05654;0.0002559999;0.06599601;5.593606;0.051162;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008599999;0.0004219999;0.056542;0.0002539999;0.065988;5.593606;0.051194;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008539999;0.0004259999;0.05654201;0.0002539999;0.06594801;5.593605;0.05117601;1.969;2.247973;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000854;0.0004559999;0.08325001;0.0003199999;0.06592201;5.593607;0.05110801;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008560001;0.0004599999;0.08325001;0.0003219999;0.092748;8.471463;0.06648601;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008600001;0.0004679999;0.08325201;0.0003219999;0.09273802;8.471464;0.06653601;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008580001;0.0004739999;0.08325601;0.0003219999;0.09278202;8.471464;0.06662402;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008520002;0.0004479999;0.05435399;0.0002559999;0.09278202;8.471462;0.06661601;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008480001;0.0004599999;0.05435198;0.0002559999;0.063828;6.031904;0.051558;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008500002;0.0004599999;0.05435998;0.0002559999;0.06383;6.031906;0.051714;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008480001;0.0004619999;0.05436598;0.0002559999;0.063852;6.031902;0.051654;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00083;0.0004599999;0.05436398;0.0002559999;0.06382799;6.031899;0.05187;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008239999;0.0006059998;0.05436599;0.0002579999;0.06382;6.0319;0.051938;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008299999;0.0006099999;0.05436599;0.0002539999;0.06377599;6.0319;0.05163;2.069;2.332319;8;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008279998;0.0006379999;0.08103799;0.0003199999;0.09062399;8.554653;0.06698801;2.169;2.413218;9;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008299999;0.0006339999;0.08102599;0.0003199999;0.090652;8.554656;0.066912;2.169;2.413218;9;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008259999;0.0006279999;0.08102599;0.0003199999;0.090428;8.554653;0.066666;2.169;2.413218;9;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.00083;0.0006239999;0.08102199;0.0003199998;0.090382;8.554651;0.066584;2.169;2.413218;9;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008239999;0.0005959999;0.05377199;0.0002399999;0.063072;5.400737;0.051308;2.169;2.413218;9;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008260001;0.0005959999;0.053774;0.0002399999;0.063136;5.400737;0.051306;2.169;2.413218;9;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.000828;0.0005959999;0.05377599;0.0002399999;0.063132;5.400737;0.051386;2.169;2.413218;9;
0;0;0;0;0;0;1.705668;0;0;0;0.3389794;0.02553415;2.825405;0;False;False;False;NaN;NaN;NaN;10000;10000;20000;0.0008180001;0.0005999999;0.05377599;0.0002399999;0.06314;5.400737;0.062008;2.169;2.413218;9;
